CUST_ID,BALANCE,PURCHASES,PURCHASES_TRX,ONEOFF_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,CREDIT_LIMIT,PAYMENTS,PRC_FULL_PAYMENT,TENURE
C14847,6.127959,82.85,13,0.0,0.0,0,3500.0,100.08381,0.4,11
C14848,1994.694769,248.75,2,248.75,1016.518185,1,6000.0,568.025868,0.0,12
C14849,7404.850748,0.0,0,0.0,12405.2945,13,11500.0,13956.71873,0.083333,12
C14850,6950.583049,400.98,6,0.0,259.046858,1,12500.0,2008.360568,0.0,12
C14851,5976.796897,1194.52,15,0.0,790.205561,6,6000.0,2722.095294,0.0,12
C14852,19.846569,0.0,0,0.0,133.049604,2,1200.0,48.739156,0.0,7
C14853,6456.515148,0.0,0,0.0,3802.386718,17,7500.0,2640.103648,0.0,12
C14854,2651.484926,908.15,23,0.0,1008.639756,9,3000.0,4361.679346,0.083333,12
C14855,1091.437438,1237.37,13,447.6,0.0,0,4500.0,833.893431,0.0,12
C14856,28.588826,151.92,8,0.0,0.0,0,1000.0,111.631804,0.666667,8
C14857,703.368382,64.0,6,0.0,0.0,0,2550.0,179.083715,0.0,12
C14858,1512.218864,1002.93,23,825.89,0.0,0,4000.0,328.446221,0.0,12
C14859,1608.052487,0.0,0,0.0,2496.721337,3,5000.0,9933.62261,0.166667,12
C14860,233.961592,248.44,6,13.0,0.0,0,1200.0,219.96077,0.0,12
C14861,159.36681,1277.5,7,0.0,0.0,0,2500.0,1315.820451,0.4,12
C14862,27.40855,290.6,12,290.6,0.0,0,2000.0,315.279531,0.083333,12
C14863,1132.796058,519.79,8,519.79,0.0,0,1200.0,642.723631,0.0,12
C14864,101.874313,70.0,1,70.0,365.228157,6,2500.0,464.687342,0.166667,12
C14865,862.753623,1282.38,11,0.0,0.0,0,11500.0,930.179257,0.0,12
C14866,3753.102666,0.0,0,0.0,702.912179,7,11000.0,1029.476417,0.0,12
C14867,996.223227,0.0,0,0.0,1398.39554,1,8000.0,2369.167737,0.0,12
C14868,4035.138453,0.0,0,0.0,2399.437045,3,7000.0,1474.388466,0.0,12
C14870,1845.210833,0.0,0,0.0,1960.264859,3,4500.0,331.387568,0.0,12
C14871,46.56216,261.16,16,0.0,0.0,0,4000.0,230.605229,0.25,12
C14872,299.179091,1147.23,6,1071.7,0.0,0,4000.0,1460.796216,0.181818,12
C14873,2917.079199,0.0,0,0.0,844.083928,13,3000.0,1360.117166,0.0,12
C14874,3062.16821,2253.98,68,920.54,4161.09715,30,9000.0,1132.237548,0.0,10
C14876,320.33625,0.0,0,0.0,1258.982051,14,6500.0,1746.672526,0.083333,12
C14877,24.176932,189.85,4,189.85,0.0,0,3000.0,184.60455,0.0,12
C14878,5496.421462,0.0,0,0.0,2338.977761,2,6000.0,1292.534876,0.0,12
C14879,0.074724,0.0,0,0.0,370.73048,1,1000.0,1628.657052,1.0,12
C14880,6063.976197,3987.01,25,3531.24,2791.263609,13,7500.0,1423.187576,0.0,12
C14881,2669.587009,0.0,0,0.0,967.482287,1,6500.0,666.186973,0.0,12
C14882,86.206262,626.28,22,210.7,0.0,0,3000.0,729.334233,0.0,12
C14884,958.26975,0.0,0,0.0,171.920223,8,1000.0,327.333462,0.0,12
C14885,10929.05958,675.89,12,500.39,1521.869211,12,12000.0,2639.956641,0.0,12
C14886,11581.9335,0.0,0,0.0,9236.092963,23,13000.0,2132.826323,0.0,12
C14887,207.209597,13.66,1,0.0,0.0,0,7000.0,1703.339459,0.0,11
C14888,3139.267322,5393.36,86,2094.44,0.0,0,3000.0,4173.119357,0.0,12
C14889,2689.895528,0.0,0,0.0,270.201463,1,2900.0,639.484442,0.0,12
C14890,1406.627442,2315.86,27,1339.26,0.0,0,4000.0,3176.971719,0.0,12
C14892,1594.485356,2650.91,33,2123.9,0.0,0,7000.0,1416.618009,0.0,12
C14894,3755.184007,3211.86,22,1420.58,0.0,0,11000.0,3198.261943,0.0,12
C14895,38.795708,229.48,3,229.48,0.0,0,3050.0,392.882251,0.0,12
C14896,37.911473,254.0,12,84.0,0.0,0,3000.0,248.076679,0.5,12
C14897,1723.804529,3145.79,26,997.29,0.0,0,6000.0,995.065501,0.0,12
C14898,165.290723,971.2,3,971.2,446.94537,1,1000.0,1922.505496,0.666667,12
C14899,683.391465,0.0,0,0.0,1786.070392,4,3000.0,346.494649,0.0,12
C14900,10.358325,98.83,5,98.83,0.0,0,7000.0,116.299635,0.666667,11
C14901,1063.614099,0.0,0,0.0,196.616463,1,1200.0,206.505212,0.0,12
C14902,98.290292,4440.8,19,4440.8,0.0,0,1500.0,7150.995346,0.75,12
C14903,1540.879308,0.0,0,0.0,154.550357,1,4000.0,720.558343,0.0,11
C14904,3083.636304,250.0,6,0.0,0.0,0,10000.0,4669.193554,0.083333,12
C14905,1098.457059,0.0,0,0.0,18.510103,1,1200.0,224.204359,0.0,12
C14906,4836.914446,305.6,2,305.6,0.0,0,16500.0,2547.923816,0.0,12
C14907,131.069154,1315.39,50,313.08,0.0,0,3500.0,1123.656185,1.0,12
C14908,49.564532,433.5,13,273.94,0.0,0,9000.0,465.466079,0.272727,11
C14909,1967.70274,744.9,10,669.9,956.424536,7,4000.0,449.758817,0.0,12
C14910,1669.128355,0.0,0,0.0,335.056814,2,1800.0,528.612762,0.0,12
C14911,56.116326,368.47,5,368.47,66.320495,2,2500.0,174.470592,1.0,12
C14912,227.184126,50.0,1,50.0,947.140065,2,5500.0,2074.177677,0.0,12
C14913,1417.157652,562.5,5,0.0,0.0,0,1500.0,987.794574,0.0,12
C14914,1406.483149,0.0,0,0.0,363.680545,1,1500.0,214.423727,0.0,8
C14915,0.0,581.0,7,0.0,0.0,0,1000.0,692.523718,0.0,12
C14916,1124.582725,0.0,0,0.0,219.933843,4,1200.0,446.251464,0.0,12
C14917,110.409387,992.88,12,992.88,0.0,0,4500.0,791.103098,0.0,12
C14918,4929.758948,4939.1,309,4939.1,2365.84349,7,6000.0,3952.187547,0.0,12
C14919,687.378139,74.42,3,0.0,0.0,0,700.0,353.250281,0.0,12
C14920,7.167028,99.0,4,99.0,0.0,0,6000.0,196.556706,0.0,12
C14921,49.433937,387.0,9,0.0,0.0,0,3000.0,335.472854,1.0,9
C14922,1427.949491,0.0,0,0.0,617.736537,2,1800.0,2163.873958,0.083333,12
C14923,17.141376,182.1,4,33.6,113.918826,1,6000.0,255.074373,0.2,12
C14924,2285.655394,3648.73,46,2517.43,2034.664095,7,7000.0,586.67656,0.0,10
C14925,341.149186,48.78,1,48.78,0.0,0,500.0,256.731955,0.0,12
C14926,91.705554,1468.1,27,1468.1,0.0,0,3000.0,1502.962138,0.5,12
C14927,2032.338405,158.24,8,0.0,2508.932178,5,2500.0,625.314406,0.0,12
C14928,4.12565,25.69,1,25.69,0.0,0,4500.0,163.352538,0.0,12
C14929,709.473364,548.85,13,385.29,153.665694,1,1200.0,381.15677,0.0,12
C14930,8048.03442,0.0,0,0.0,6163.107978,10,12000.0,2165.252987,0.0,12
C14931,2755.306896,2754.49,43,1974.0,3193.924548,9,13000.0,4843.691023,0.0,12
C14932,348.646985,230.0,2,230.0,1099.152158,1,1200.0,443.364076,0.0,12
C14933,472.663708,310.44,5,0.0,0.0,0,4000.0,2493.243567,0.142857,12
C14934,387.585128,0.0,0,0.0,2494.497971,21,3000.0,0.0,0.0,6
C14935,120.658015,349.12,4,349.12,0.0,0,2700.0,383.414493,0.0,12
C14936,105.385636,1536.31,8,344.91,0.0,0,3000.0,1639.344093,0.625,12
C14937,2843.942194,0.0,0,0.0,266.975744,10,3000.0,869.193769,0.0,12
C14938,28.315171,225.02,3,111.7,0.0,0,10000.0,315.246249,1.0,8
C14939,949.530268,45.65,1,45.65,47.786053,1,1000.0,303.450157,0.0,12
C14940,34.706824,242.9,2,242.9,0.0,0,1500.0,85.290895,0.0,12
C14941,3596.749572,0.0,0,0.0,1172.638871,3,6000.0,1499.401344,0.0,12
C14942,49.920897,400.19,14,400.19,0.0,0,8500.0,363.703322,0.727273,12
C14943,120.945829,33.38,2,0.0,0.0,0,1000.0,514.002301,0.0,10
C14944,1118.479084,325.95,9,203.96,0.0,0,2400.0,290.888289,0.0,12
C14945,216.184011,0.0,0,0.0,948.380744,2,1200.0,243.64342,0.0,12
C14946,3997.572659,0.0,0,0.0,3516.5482,6,4500.0,1456.274689,0.0,11
C14947,1906.703614,780.0,12,0.0,0.0,0,3000.0,1338.303471,0.0,12
C14948,1747.359784,0.0,0,0.0,413.38083,8,1800.0,700.732344,0.0,12
C14949,2363.615492,1441.32,11,374.64,0.0,0,6000.0,1055.392983,0.0,12
C14950,1247.196735,243.0,9,243.0,0.0,0,1200.0,529.091477,0.0,12
C14951,336.640397,589.59,17,165.0,0.0,0,5000.0,839.728514,0.0,12
C14952,135.493002,0.0,0,0.0,499.794103,4,1200.0,1844.110066,0.166667,12
C14953,957.980588,424.76,4,0.0,0.0,0,5000.0,504.56116,0.0,12
C14954,965.236679,2786.08,33,763.82,0.0,0,4500.0,1399.589495,0.0,12
C14955,260.409355,545.34,9,257.34,0.0,0,1500.0,384.809868,0.0,12
C14956,2772.790822,337.98,45,0.0,198.185224,7,3000.0,1043.396353,0.0,12
C14957,1305.266304,1078.89,20,844.99,2081.15215,4,5000.0,164.080259,0.0,6
C14958,1153.335938,886.56,12,0.0,0.0,0,1000.0,724.171914,0.0,12
C14959,633.388444,830.45,8,830.45,0.0,0,6000.0,497.263402,0.0,12
C14960,5830.700298,4079.01,72,507.0,0.0,0,11500.0,2038.201869,0.0,12
C14961,4931.40051,540.0,2,540.0,527.008867,6,11500.0,1174.80652,0.0,12
C14962,344.532447,3603.0,44,1990.05,0.0,0,6000.0,2912.826118,1.0,12
C14963,743.52397,962.78,30,278.48,360.154972,1,1000.0,402.895757,0.0,12
C14964,1161.901683,10903.22,136,7841.79,0.0,0,12000.0,10799.00074,1.0,12
C14965,10.451064,405.93,1,405.93,0.0,0,6500.0,831.748202,0.0,9
C14966,256.028048,627.42,16,0.0,0.0,0,2500.0,288.225797,0.083333,12
C14967,1109.172807,190.0,1,190.0,1496.441591,5,1500.0,795.189855,0.0,12
C14968,15.307062,71.52,6,0.0,0.0,0,1500.0,55.180487,0.25,6
C14969,1056.954525,0.0,0,0.0,744.221343,11,2500.0,498.592426,0.0,12
C14970,4797.567431,0.0,0,0.0,4824.425698,10,5000.0,5965.070573,0.083333,12
C14971,42.363094,0.0,0,0.0,260.723304,2,1200.0,440.939379,0.0,7
C14972,608.422266,0.0,0,0.0,2338.86519,2,4000.0,600.277524,0.0,12
C14973,7.950803,92.2,7,0.0,0.0,0,3000.0,152.592178,0.166667,12
C14974,927.983543,1321.52,15,1321.52,0.0,0,4500.0,527.949934,0.0,12
C14975,821.933113,987.26,29,872.64,0.0,0,6500.0,1605.098906,0.0,12
C14976,46.773238,2166.56,16,0.0,0.0,0,3000.0,1969.308069,0.4,12
C14977,42.755706,350.94,9,284.29,0.0,0,5000.0,1191.823088,0.4,12
C14978,95.731707,632.3,12,200.0,0.0,0,2000.0,606.576346,0.5,12
C14979,889.767658,2997.02,22,1823.02,0.0,0,7000.0,2199.48968,0.0,12
C14980,1456.399956,0.0,0,0.0,4116.968065,34,2500.0,2793.487295,0.0,11
C14981,72.372971,456.7,4,456.7,0.0,0,1200.0,312.287787,0.0,12
C14982,405.052353,515.14,11,69.0,0.0,0,4500.0,281.491353,0.0,12
C14983,855.811816,1960.18,42,306.18,271.838738,1,3000.0,2043.814652,0.1,12
C14984,1074.258487,11.35,1,0.0,0.0,0,1200.0,421.348577,0.0,12
C14985,3024.642476,0.0,0,0.0,2381.716886,2,8000.0,578.458133,0.0,12
C14986,597.410794,344.75,7,289.3,1347.900815,9,2500.0,2026.647785,0.0,12
C14987,43.20377,308.22,11,0.0,0.0,0,2000.0,331.111373,0.5,12
C14988,79.517489,335.38,3,270.0,0.0,0,3000.0,413.920617,0.111111,12
C14989,35.16925,272.34,8,0.0,0.0,0,1500.0,386.322209,0.272727,12
C14990,5177.774511,1562.74,9,979.99,1443.200669,4,9000.0,3770.423728,0.0,12
C14991,80.298186,1090.0,6,0.0,0.0,0,4500.0,1015.891727,0.666667,12
C14992,1202.204204,435.04,11,435.04,0.0,0,1200.0,686.958695,0.0,12
C14993,31.161679,300.0,6,0.0,0.0,0,11500.0,619.179957,1.0,12
C14994,176.162762,1814.64,25,1614.64,0.0,0,4000.0,1847.959268,0.333333,12
C14995,703.407676,637.84,7,0.0,0.0,0,4500.0,888.272466,0.0,11
C14996,445.921101,1580.56,61,701.61,2703.408056,14,2500.0,3992.8893,1.0,12
C14997,3083.784255,0.0,0,0.0,737.652849,2,5500.0,1033.581612,0.0,12
C14998,31.111548,110.0,1,110.0,0.0,0,8000.0,228.192095,0.0,12
C15000,503.732786,1730.3,21,1401.15,0.0,0,2500.0,2293.371099,0.083333,12
C15001,176.837859,108.39,6,0.0,0.0,0,1500.0,56.561603,0.0,12
C15002,94.537529,1399.55,12,1399.55,0.0,0,7500.0,471.663042,0.3,12
C15003,661.940291,755.14,29,482.9,0.0,0,6500.0,2284.482833,0.333333,12
C15004,8.799432,1591.48,23,218.8,0.0,0,2000.0,1496.045221,0.2,12
C15005,3106.418215,0.0,0,0.0,2139.745589,6,10000.0,11508.41333,0.142857,12
C15006,827.393597,693.89,13,0.0,0.0,0,1500.0,1954.590955,0.090909,12
C15007,0.0,94.5,2,0.0,0.0,0,1500.0,0.0,0.0,12
C15008,4361.964176,0.0,0,0.0,288.451529,2,4500.0,1041.187421,0.0,12
C15009,73.10055,78.09,3,0.0,0.0,0,4000.0,93.718849,0.0,12
C15010,7.047482,321.07,11,321.07,0.0,0,3000.0,285.785253,0.0,12
C15011,353.895121,2073.54,35,2073.54,175.826711,4,700.0,1633.858307,0.333333,12
C15012,5911.506531,0.0,0,0.0,7098.892954,13,8000.0,1156.310659,0.0,10
C15013,8.523984,130.32,2,0.0,0.0,0,1500.0,64.34569,0.0,12
C15014,3096.831684,4492.85,40,1076.95,0.0,0,10000.0,3853.65899,0.0,12
C15015,2468.506177,0.0,0,0.0,648.808629,4,2500.0,601.740186,0.0,12
C15016,1341.000157,1355.77,24,1220.45,929.959753,1,4000.0,553.207757,0.0,12
C15017,169.343874,1553.8,8,1553.8,0.0,0,16500.0,1921.042991,0.8,12
C15018,18.112481,206.69,5,0.0,0.0,0,2000.0,259.021737,0.3,12
C15019,287.493279,1709.0,1,1709.0,0.0,0,2283.333333,5120.550705,0.0,9
C15020,38.013028,469.62,12,0.0,0.0,0,4000.0,744.854844,0.4,12
C15021,8.570991,149.55,1,149.55,0.0,0,5000.0,447.377119,0.0,12
C15022,7.20735,152.02,7,0.0,0.0,0,1000.0,219.445915,0.5,12
C15023,15.667283,147.48,12,0.0,0.0,0,3000.0,137.105608,0.416667,12
C15025,955.159037,440.57,13,45.65,0.0,0,1000.0,684.090131,0.0,12
C15026,827.255067,281.97,5,0.0,0.0,0,1000.0,298.808637,0.0,12
C15027,2472.017517,2317.89,55,1716.02,0.0,0,5500.0,647.118596,0.0,12
C15028,22.322215,448.0,5,190.0,0.0,0,3000.0,1262.320878,1.0,12
C15029,1764.083164,329.47,22,0.0,58.536178,2,1800.0,789.269658,0.0,12
C15030,23.651198,250.0,5,0.0,0.0,0,1200.0,475.347623,1.0,12
C15031,1886.811282,146.73,2,146.73,3249.377014,10,3000.0,2817.269516,0.083333,12
C15032,232.140345,552.66,20,76.0,76.633316,2,500.0,1123.972876,0.090909,12
C15033,17.092052,1160.0,29,0.0,0.0,0,7000.0,1587.607855,0.4,12
C15034,4746.953711,0.0,0,0.0,939.38774,10,11000.0,1257.708437,0.0,11
C15035,30.969957,319.67,5,319.67,0.0,0,7500.0,103.198108,0.0,6
C15036,201.463595,2148.34,32,638.34,0.0,0,5000.0,1951.521978,1.0,12
C15037,322.411152,1506.92,33,813.02,0.0,0,2500.0,1567.278435,0.0,12
C15038,1129.185643,0.0,0,0.0,1385.126221,3,1500.0,1275.071841,0.0,12
C15039,99.643727,677.68,14,655.68,0.0,0,3000.0,809.678399,0.272727,12
C15040,651.394216,2529.64,83,1014.32,0.0,0,7500.0,2334.314811,0.0,12
C15041,1409.256223,4569.65,24,1748.94,3883.517967,5,30000.0,5772.813158,0.0,10
C15042,194.927,2061.48,23,1613.06,0.0,0,8500.0,1937.914753,0.636364,12
C15043,6758.987905,198.96,7,26.6,7019.083751,13,11000.0,2337.875284,0.0,12
C15044,2332.496766,0.0,0,0.0,1848.691278,1,9700.0,803.519921,0.0,12
C15045,1860.469601,0.0,0,0.0,303.822585,2,4000.0,560.883507,0.0,12
C15046,920.529926,462.33,11,462.33,1065.754951,3,1200.0,514.839542,0.0,7
C15047,3347.700395,5967.42,73,5016.08,0.0,0,11500.0,3012.483841,0.0,12
C15048,947.70851,483.4,1,483.4,1288.83283,2,2000.0,394.907752,0.0,12
C15049,574.032791,1606.51,98,0.0,0.0,0,1000.0,1844.561564,0.083333,12
C15050,3067.274152,0.0,0,0.0,591.246114,1,3500.0,692.136868,0.0,12
C15051,768.881695,408.59,7,408.59,0.0,0,2500.0,2095.952073,0.125,12
C15052,1190.884428,0.0,0,0.0,1817.843113,2,2000.0,290.690807,0.0,7
C15054,1710.119356,1697.15,37,122.9,0.0,0,7500.0,1161.146904,0.0,12
C15055,229.878735,0.0,0,0.0,928.309409,1,3000.0,101.7826,0.0,11
C15056,4766.360515,2894.04,34,2583.82,1386.851165,2,20000.0,1302.79339,0.0,12
C15057,3007.664861,534.26,21,365.51,0.0,0,16000.0,3007.94197,0.0,12
C15058,1871.597836,3220.25,28,208.49,2367.006699,15,5500.0,448.564207,0.0,12
C15059,1455.745146,266.0,4,266.0,168.514165,2,1500.0,284.966485,0.0,9
C15060,1986.558317,0.0,0,0.0,872.861808,4,6500.0,653.211583,0.0,12
C15061,36.174755,315.0,12,0.0,0.0,0,1000.0,294.181491,0.0,12
C15062,129.836526,1433.99,19,743.99,0.0,0,4000.0,1363.134203,0.875,11
C15063,206.978089,0.0,0,0.0,500.665069,2,3000.0,936.856845,0.090909,11
C15064,1192.594159,1324.82,17,1000.12,914.684674,4,6000.0,610.477936,0.0,12
C15065,50.564486,84.0,2,84.0,259.105418,2,2000.0,474.054081,0.3,12
C15067,62.104602,377.62,6,0.0,0.0,0,2500.0,548.900318,0.181818,12
C15068,56.945201,328.1,4,328.1,0.0,0,6500.0,437.845434,0.0,12
C15069,8.421315,60.0,1,60.0,0.0,0,6000.0,250.155585,0.0,12
C15070,15.810927,246.29,4,246.29,0.0,0,500.0,149.886496,0.0,11
C15071,44.613002,281.7,2,281.7,0.0,0,7500.0,401.455848,0.0,12
C15073,2342.724406,0.0,0,0.0,4697.170219,7,8000.0,6049.990217,0.090909,12
C15074,3164.714813,839.65,7,815.65,96.764357,1,4000.0,740.325412,0.0,12
C15075,2068.865586,0.0,0,0.0,1285.834671,2,2500.0,607.215424,0.0,12
C15076,0.0,265.76,11,0.0,0.0,0,1500.0,288.141157,0.0,12
C15077,14.891908,59.8,2,59.8,0.0,0,500.0,98.211239,0.0,12
C15078,1367.301373,231.41,16,0.0,0.0,0,2500.0,107.242408,0.0,6
C15079,299.82542,480.0,8,130.0,416.566286,3,1000.0,113.970639,0.0,7
C15080,0.0,0.0,0,0.0,253.887233,1,500.0,2437.932505,0.0,9
C15081,1176.088299,0.0,0,0.0,1106.360593,4,1200.0,27.832777,0.0,12
C15082,1164.125671,0.0,0,0.0,3087.004701,5,3500.0,244.853194,0.0,12
C15083,25.499945,62.53,1,62.53,0.0,0,1700.0,1637.518241,0.090909,12
C15084,3646.30636,594.88,9,133.9,3281.891728,15,9000.0,732.79341,0.0,12
C15085,164.583178,1489.28,8,918.48,0.0,0,3500.0,1858.087268,0.0,12
C15086,2980.628942,1352.52,1,1352.52,0.0,0,10000.0,782.875155,0.0,12
C15087,3350.186138,0.0,0,0.0,2887.013513,10,4500.0,1161.817205,0.0,12
C15088,1101.8547,0.0,0,0.0,38.930597,1,2100.0,292.271318,0.0,12
C15089,468.294595,4164.14,53,3215.54,0.0,0,4000.0,3958.926162,1.0,12
C15090,63.928065,183.6,12,0.0,0.0,0,1500.0,141.055898,0.0,12
C15091,906.613422,0.0,0,0.0,2222.768202,11,3000.0,1450.04403,0.142857,9
C15092,798.693995,0.0,0,0.0,1865.808018,11,3000.0,180.865117,0.0,12
C15093,3.750633,159.6,2,0.0,879.373487,2,4500.0,966.963956,0.0,12
C15094,1281.842665,0.0,0,0.0,371.667107,4,1500.0,576.243687,0.0,12
C15095,863.130387,37.3,2,37.3,0.0,0,1000.0,164.343581,0.0,12
C15096,50.302615,0.0,0,0.0,575.797773,2,500.0,511.341658,0.0,12
C15097,33.817964,232.45,10,0.0,0.0,0,1800.0,243.407128,0.363636,12
C15098,559.917793,4760.11,85,2907.18,19.930337,1,4000.0,3632.719723,0.181818,12
C15099,2671.979402,1469.66,43,1427.43,2150.272488,19,3000.0,4047.049777,0.0,12
C15100,814.781581,832.7,19,832.7,757.375098,7,4000.0,265.237605,0.0,12
C15101,1184.434511,99.8,2,99.8,3445.51955,48,3000.0,3497.925485,0.111111,12
C15102,3.198999,45.87,1,0.0,0.0,0,3000.0,89.700598,0.0,12
C15103,33.267171,341.45,17,0.0,0.0,0,5000.0,361.47312,0.9,12
C15104,261.462528,2893.57,71,1690.63,0.0,0,10000.0,2567.609796,1.0,12
C15105,2659.411879,177.62,4,177.62,1831.115496,19,4000.0,577.131439,0.0,12
C15106,8.077527,125.0,6,0.0,0.0,0,1500.0,155.940858,0.714286,11
C15107,115.937936,0.0,0,0.0,1529.395551,4,1800.0,109.424145,0.0,12
C15108,69.37782,588.02,5,71.3,0.0,0,7000.0,1596.674994,0.4,12
C15109,61.588389,250.0,12,39.0,0.0,0,1000.0,282.556704,0.111111,12
C15110,2.081357,26.49,1,26.49,0.0,0,7500.0,78.573329,0.0,12
C15111,3092.189629,60.82,3,0.0,2361.473149,17,3500.0,856.196277,0.0,12
C15112,564.325877,0.0,0,0.0,36.998782,1,600.0,239.847051,0.0,12
C15113,10.684577,300.0,3,0.0,0.0,0,4000.0,368.807294,0.0,12
C15114,2067.148279,792.68,21,441.9,446.493825,7,3500.0,697.332323,0.0,12
C15115,966.732798,1093.0,7,1093.0,247.199642,2,7500.0,1226.547045,0.0,12
C15116,4099.755913,0.0,0,0.0,4933.666708,14,12000.0,3005.016513,0.0,12
C15117,1507.001995,209.1,4,209.1,0.0,0,1800.0,443.628394,0.0,12
C15118,2220.864979,2884.42,46,1327.83,0.0,0,4500.0,1355.527973,0.0,12
C15121,92.325796,371.16,12,0.0,0.0,0,2000.0,205.804949,0.166667,12
C15122,3583.515054,5683.71,110,219.98,0.0,0,3000.0,4752.379612,0.0,12
C15123,3343.299372,790.8,17,0.0,5001.962631,4,5000.0,1325.639966,0.0,12
C15124,2133.901379,303.03,13,9.03,0.0,0,3000.0,1512.770602,0.0,12
C15125,217.993205,2435.21,30,1681.89,0.0,0,7500.0,2024.009974,1.0,12
C15126,50.803778,0.0,0,0.0,892.941422,2,1500.0,1272.269385,0.333333,8
C15127,319.037744,1262.28,6,1262.28,0.0,0,10500.0,1350.541585,0.125,12
C15128,100.208311,0.0,0,0.0,182.143966,1,3000.0,175.911508,0.0,11
C15129,7.168805,88.04,1,88.04,0.0,0,1500.0,553.411253,0.0,12
C15130,1747.876077,0.0,0,0.0,2774.385866,7,3000.0,495.398338,0.0,12
C15131,519.444307,525.0,12,0.0,0.0,0,1000.0,1500.456687,0.083333,12
C15132,4320.267209,117.23,1,117.23,2746.430467,6,8000.0,1200.321938,0.0,12
C15133,2811.486863,692.52,13,692.52,637.084199,5,3000.0,1848.537683,0.0,12
C15134,125.793836,630.0,12,0.0,0.0,0,1000.0,373.891965,0.2,12
C15135,3798.323722,0.0,0,0.0,182.513182,2,4000.0,916.384302,0.0,12
C15136,4274.488095,0.0,0,0.0,12527.49129,17,10500.0,9836.835644,0.083333,12
C15137,900.557796,1865.55,20,1865.55,583.31815,7,3000.0,676.956491,0.090909,12
C15138,858.857651,1013.61,13,631.13,0.0,0,2500.0,739.761292,0.0,12
C15139,6537.852206,2598.51,26,2422.55,0.0,0,16000.0,2209.410409,0.0,11
C15140,1793.970596,1004.9,10,1004.9,0.0,0,2500.0,2697.139893,0.0,12
C15141,3215.903805,745.48,35,0.0,0.0,0,2500.0,0.0,0.0,12
C15142,1893.704851,4124.81,72,3035.9,0.0,0,6500.0,3235.222635,0.0,12
C15143,7.50839,95.0,2,95.0,0.0,0,4000.0,547.880399,0.0,12
C15144,1180.178744,233.35,6,233.35,0.0,0,14000.0,599.388563,0.0,12
C15145,3232.101217,495.0,2,495.0,4815.406969,14,5500.0,5434.899642,0.083333,12
C15146,6963.435383,2951.93,10,2951.93,0.0,0,8000.0,1069.094662,0.0,12
C15147,368.330629,1029.29,6,1029.29,0.0,0,6500.0,1393.630631,0.0,12
C15148,0.0,66.75,3,0.0,0.0,0,4000.0,0.0,0.0,12
C15149,4.421403,95.59,16,22.03,0.0,0,4500.0,186.546816,0.545455,12
C15150,41.049799,413.31,8,133.31,0.0,0,6000.0,475.939508,0.625,12
C15151,3611.316106,2400.71,32,1479.24,1815.313783,2,11500.0,3911.840079,0.0,12
C15152,3214.579198,0.0,0,0.0,2322.566457,3,4000.0,2232.66712,0.0,12
C15153,339.183041,139.5,3,139.5,0.0,0,1200.0,877.494612,0.090909,12
C15154,477.16584,1342.51,20,1072.51,0.0,0,8500.0,1089.226019,0.0,12
C15155,3711.955487,1241.4,22,626.4,0.0,0,11000.0,848.624102,0.0,12
C15156,390.008261,0.0,0,0.0,463.287959,1,2500.0,250.588485,0.0,12
C15157,2251.896834,1331.0,24,1321.1,0.0,0,12500.0,4571.887377,0.0,12
C15158,2461.015559,0.0,0,0.0,308.497698,2,6500.0,8328.730628,0.142857,12
C15159,9309.635579,9007.67,87,8775.37,0.0,0,15000.0,5528.180381,0.0,12
C15160,4355.982388,0.0,0,0.0,305.985578,2,7500.0,1188.602797,0.0,12
C15161,62.996845,779.7,14,290.0,0.0,0,9000.0,775.601851,0.5,12
C15162,22.879526,171.0,7,0.0,0.0,0,1500.0,152.51735,1.0,6
C15163,4719.819043,2143.73,28,1292.78,146.547709,1,12500.0,1031.151095,0.0,12
C15164,1241.565972,3637.75,26,3396.25,6419.421654,8,7000.0,8754.779769,0.416667,12
C15165,49.198038,699.0,1,699.0,0.0,0,1800.0,69.941439,0.0,12
C15166,662.691336,0.0,0,0.0,967.59402,4,1200.0,107.916464,0.0,12
C15167,4587.062248,333.28,8,0.0,77.956377,1,5000.0,1234.809537,0.0,12
C15168,169.639713,1970.49,40,1009.85,0.0,0,12000.0,1643.812227,0.416667,12
C15169,2823.212665,2814.23,40,2814.23,0.0,0,7500.0,1150.696529,0.0,12
C15170,2.880247,250.0,1,250.0,0.0,0,2000.0,1401.222628,0.0,12
C15171,47.193664,132.0,2,0.0,0.0,0,2500.0,267.057792,0.0,12
C15172,597.628578,1430.0,4,1200.0,2091.07342,8,1500.0,4032.106936,0.083333,12
C15173,2872.798614,27.16,1,0.0,2692.777044,15,5000.0,507.240956,0.0,12
C15174,3350.116932,39.8,1,39.8,3907.706693,2,8000.0,1809.711855,0.0,12
C15175,13.221335,108.84,9,0.0,0.0,0,1500.0,69.973565,0.0,7
C15177,1083.120149,0.0,0,0.0,2426.830138,9,1200.0,1481.809323,0.1,12
C15178,777.616173,0.0,0,0.0,1894.377727,2,9000.0,2245.358858,0.0,12
C15179,122.684019,1267.0,12,247.88,0.0,0,2500.0,1263.464175,1.0,8
C15180,1615.968515,270.0,6,0.0,2592.263468,11,6000.0,3434.362444,0.111111,12
C15181,434.099616,4392.05,79,3817.98,0.0,0,6000.0,4076.914448,1.0,12
